1.02252,7.65581,8.678329999999999
8.03424,7.6096,15.64384
6.90474,1.86359,8.76833
0.05882,3.61402,3.67284
1.24898,0.28436,1.53334
0.7048,5.72953,6.434329999999999
3.36626,7.75349,11.11975
8.19637,4.92469,13.12106
2.44128,3.61402,6.0553
8.19637,0.81154,9.00791
4.9701,0.88437,5.85447
0.7048,9.32582,10.03062
6.75823,1.24898,8.00721
7.82099,5.76754,13.58853
6.90474,3.03789,9.942630000000001
1.02252,8.75369,9.77621
4.72185,5.26384,9.98569
5.26384,6.92103,12.18487
9.03622,7.49352,16.52974
7.82099,2.36808,10.189070000000001
6.39509,0.41107,6.806159999999999
8.08642,1.56087,9.64729
4.16576,4.3401,8.505859999999998
2.64564,9.18198,11.82762
6.90474,3.48924,10.39398
6.90474,0.7048,7.60954
0.13986,8.93925,9.07911
0.51048,3.61402,4.1245
3.62942,7.66549,11.29491
0.92182,0.78803,1.7098499999999999
6.65708,0.13986,6.796939999999999
8.39883,4.29716,12.69599
3.98824,6.41425,10.40249
8.37919,3.61402,11.99321
8.39068,2.8845,11.275179999999999
0.78803,2.64564,3.43367
8.93925,4.16576,13.10501
2.88672,1.56087,4.44759
0.22097,8.93925,9.160219999999999
3.83524,2.64564,6.480880000000001
0.33655,6.11056,6.44711
8.56683,6.61481,15.18164
9.03622,2.88672,11.92294
8.08642,5.74651,13.832930000000001
0.13986,9.59422,9.73408
8.39068,2.23918,10.62986
9.03622,9.42698,18.4632
5.524,1.02252,6.54652
3.57216,0.28436,3.8565199999999997
8.03424,6.61481,14.64905
6.79943,4.64006,11.43949
0.7048,5.51005,6.214849999999999
0.13986,4.07235,4.21221
1.76657,1.02252,2.78909
5.1333,3.62942,8.76272
7.75349,8.25208,16.00557
8.19637,1.56087,9.75724
3.18803,9.18198,12.370009999999999
3.48924,6.28506,9.7743
9.88267,1.57519,11.45786
0.41107,1.56087,1.97194
0.87128,0.92182,1.7931
1.57519,5.1333,6.70849
4.9701,4.72185,9.69195
8.41522,5.76754,14.18276
6.41425,8.25208,14.666329999999999
9.32257,0.44043,9.763
1.76657,0.75057,2.51714
0.83128,0.51048,1.34176
2.88672,7.75349,10.64021
5.97543,5.76754,11.74297
4.3401,8.41522,12.75532
8.56683,5.50755,14.07438
5.72953,3.2762,9.00573
3.03789,8.08642,11.124310000000001
2.37665,0.87128,3.24793
6.61481,4.9701,11.58491
2.44128,9.83237,12.27365
5.524,2.64564,8.169640000000001
7.75349,0.51048,8.26397
0.14492,3.48924,3.63416
8.03424,3.79308,11.82732
4.64006,3.2762,7.916259999999999
0.43426,4.07235,4.50661
0.70457,2.41326,3.11783
2.41326,6.92293,9.33619
0.33655,9.42698,9.763530000000001
6.75823,5.1333,11.89153
0.81154,7.13205,7.9435899999999995
8.41522,7.13205,15.54727
1.24898,5.1333,6.38228
7.65581,2.36808,10.02389
0.28436,0.33655,0.6209100000000001
8.39883,3.62942,12.02825
6.28506,3.83524,10.1203
3.48924,6.40651,9.89575
3.79308,4.92469,8.71777
8.37919,7.48902,15.86821
4.36051,0.87128,5.23179
5.05807,1.57519,6.63326
8.56683,0.05994,8.626769999999999
0.22097,0.28436,0.5053300000000001
7.65581,1.16087,8.81668
6.90474,3.84136,10.7461
4.07235,3.48924,7.561590000000001
5.74651,2.36808,8.11459
2.37665,8.56683,10.94348
9.32257,0.33655,9.659120000000001
4.64006,7.6096,12.24966
2.03278,0.05994,2.09272
0.92182,0.7048,1.62662
0.88437,2.92696,3.81133
0.05882,6.40651,6.46533
7.83592,6.11056,13.946480000000001
0.05882,9.59422,9.65304
0.14492,3.40849,3.55341
7.75349,0.81154,8.56503
1.24898,9.59422,10.8432
6.92103,4.80077,11.7218
8.08642,6.65708,14.743500000000001
9.88267,4.64006,14.52273
6.92293,9.18198,16.10491
4.80077,8.56683,13.3676
9.18198,3.57216,12.75414
0.41107,8.56683,8.9779
0.83128,2.8845,3.71578
9.18198,4.72185,13.90383
0.93625,4.07235,5.0086
1.86359,0.92182,2.78541
2.03278,5.10082,7.1335999999999995
0.88437,5.50755,6.39192
4.64006,0.75057,5.39063
5.74651,3.83524,9.58175
6.41425,3.54041,9.95466
2.41326,2.37665,4.789910000000001
9.18198,0.88437,10.06635
8.37919,2.23918,10.618369999999999
6.92293,0.83128,7.7542100000000005
4.3401,9.18198,13.522079999999999
9.03622,3.36626,12.40248
6.79943,5.97543,12.77486
9.18198,7.11,16.29198
7.48902,4.72185,12.21087
0.14492,2.8845,3.02942
9.88267,5.74651,15.629179999999998
4.92469,1.76657,6.69126
4.29716,2.23918,6.53634
3.54897,3.48924,7.03821
0.81154,0.05994,0.87148
0.87128,7.222,8.09328
2.64564,1.16087,3.8065100000000003
9.03622,6.92103,15.95725
4.72185,0.92182,5.64367
9.03622,8.93925,17.97547
0.81154,2.44128,3.25282
4.16576,7.11,11.27576
6.65708,4.3401,10.99718
2.88672,6.92103,9.80775
6.92293,0.92182,7.84475
4.81156,1.76657,6.57813
7.82099,0.05994,7.88093
5.26384,7.6096,12.87344
3.54897,6.61481,10.163780000000001
7.82099,6.92103,14.74202
4.73556,6.65708,11.39264
7.66549,5.1333,12.79879
5.26384,6.11056,11.374400000000001
0.83128,6.79943,7.6307100000000005
3.18803,1.24898,4.43701
7.83592,4.72185,12.55777
6.92103,0.22097,7.142
3.54041,4.36051,7.900919999999999
7.66549,0.28436,7.9498500000000005
6.92293,3.79308,10.71601
6.40651,6.42988,12.83639
3.03789,9.59422,12.63211
7.82099,0.7048,8.52579
5.51005,6.92103,12.43108
0.78803,5.51005,6.29808
5.74651,4.01245,9.75896
6.41425,4.16576,10.58001
4.01245,9.83237,13.844819999999999
4.64006,2.37665,7.01671
8.08642,2.23918,10.325600000000001
5.26384,1.16087,6.42471
8.25208,7.11,15.362079999999999
6.41425,0.83128,7.2455300000000005
9.59422,0.33655,9.93077
0.05994,8.88179,8.94173
0.87128,2.44128,3.31256
6.42988,7.222,13.65188
5.51005,0.22097,5.73102
7.66549,0.13986,7.80535
3.79308,6.11056,9.90364
7.13205,3.48924,10.62129
6.92103,5.72953,12.650559999999999
6.41425,1.57519,7.98944
8.56683,0.44043,9.007259999999999
8.93925,0.93625,9.875499999999999
3.83524,5.51005,9.34529
9.42698,8.56683,17.99381
6.61481,4.72185,11.33666
5.10082,7.222,12.32282
3.62942,3.54041,7.16983
8.56683,9.32257,17.889400000000002
1.16087,8.03424,9.19511
6.42988,5.51005,11.93993
0.81154,4.16576,4.9773
5.05807,6.65708,11.71515
3.61402,4.07235,7.68637
7.82099,0.93625,8.75724
3.54041,4.3401,7.880509999999999
1.76657,3.03789,4.80446
0.92182,8.37919,9.30101
2.8845,5.524,8.4085
0.75057,8.56683,9.3174
4.01245,0.51048,4.522930000000001
6.90474,2.37665,9.28139
4.36051,2.92696,7.287469999999999
9.42698,9.88267,19.309649999999998
6.61481,3.18803,9.80284
7.48902,6.61481,14.10383
3.27357,9.83237,13.105939999999999
4.07235,8.88179,12.95414
4.3401,0.92182,5.26192
0.78803,0.81154,1.59957
1.57519,6.41425,7.98944
2.36808,6.92103,9.28911
0.14492,6.41425,6.55917
0.05994,7.83592,7.89586
0.05994,2.88672,2.94666
7.83592,2.41326,10.249179999999999
3.27357,0.92182,4.19539
3.40849,0.75057,4.15906
5.1333,2.64564,7.77894
6.60713,3.54897,10.1561
3.36626,6.26123,9.62749
5.74651,1.02252,6.76903
6.65708,6.26123,12.91831
3.62942,0.28436,3.91378
9.83237,8.39068,18.22305
1.16087,4.07235,5.23322
8.25208,7.222,15.47408
2.41326,4.29716,6.71042
0.51048,0.44043,0.95091
4.01245,6.41425,10.4267
8.37919,3.54041,11.919599999999999
9.83237,3.83524,13.66761
6.39509,4.73556,11.13065
2.37665,4.64006,7.01671
0.75057,5.51005,6.260619999999999
9.32582,0.22097,9.54679
7.13205,9.32582,16.45787
6.60713,5.51005,12.11718
4.73556,0.44043,5.1759900000000005
2.44128,3.62942,6.0707
7.222,5.10082,12.32282
3.27357,0.51048,3.7840499999999997
8.39068,3.40849,11.79917
4.3401,9.83237,14.172469999999999
3.98824,0.22097,4.20921
3.98824,6.92103,10.90927
7.222,2.26945,9.49145
2.8845,3.54041,6.424910000000001
7.6096,4.80077,12.41037
2.41326,7.66549,10.07875
0.05994,0.75057,0.81051
0.28436,0.70457,0.9889300000000001
4.3401,1.84786,6.1879599999999995
9.88267,4.3401,14.222769999999999
5.74651,0.43426,6.18077
2.36808,0.14492,2.513
6.79943,8.37919,15.178619999999999
7.222,7.6096,14.831600000000002
6.90474,0.05994,6.96468
9.32257,4.29716,13.61973
2.92696,9.83237,12.759329999999999
7.75349,8.93925,16.69274
0.78803,5.97543,6.76346
9.59422,1.76657,11.36079
5.97543,6.60713,12.58256
7.49352,0.75057,8.24409
4.92469,1.57519,6.49988
8.75369,8.41522,17.16891
3.36626,1.57519,4.94145
7.66549,3.79308,11.45857
6.26123,4.81156,11.072790000000001
7.11,1.16087,8.27087
7.6096,1.76657,9.37617
0.70457,6.75823,7.4628000000000005
3.79308,0.43426,4.22734
5.1333,0.51048,5.6437800000000005
5.10082,8.39068,13.491499999999998
1.84786,0.70457,2.55243
5.97543,8.08642,14.06185
4.3401,6.26123,10.60133
4.9701,7.48902,12.45912
4.07235,6.90474,10.97709
3.48924,1.02252,4.511760000000001
4.9701,4.73556,9.705660000000002
3.84136,6.75823,10.59959
5.05807,9.59422,14.65229
0.70457,6.61481,7.319380000000001
4.81156,4.07235,8.88391
0.41107,7.49352,7.90459
2.78691,7.6096,10.396510000000001
6.61481,8.88179,15.4966
5.50755,7.83592,13.34347
6.39509,6.41425,12.809339999999999
3.54897,0.83128,4.38025
7.222,9.32257,16.54457
0.87128,3.40849,4.27977
1.02252,0.75057,1.77309
0.92182,2.88672,3.80854
7.49352,1.76657,9.26009
4.9701,5.72953,10.699629999999999
8.39883,3.54897,11.9478
4.81156,4.64006,9.45162
0.75057,0.92182,1.67239
0.51048,9.83237,10.342849999999999
0.41107,5.51005,5.921119999999999
7.49352,0.92182,8.41534
0.05994,2.92696,2.9869
3.62942,8.88179,12.51121
3.79308,0.88437,4.677449999999999
3.54897,4.92469,8.47366
4.92469,0.05882,4.98351
9.18198,4.16576,13.347739999999998
7.65581,5.50755,13.16336
0.05994,7.13205,7.19199
0.7048,3.84136,4.5461599999999995
0.28436,1.24898,1.53334
8.88179,3.40849,12.290280000000001
2.26945,7.82099,10.090440000000001
4.73556,0.75057,5.48613
8.25208,0.87128,9.12336
0.70457,0.44043,1.145
0.14492,6.61481,6.75973
0.70457,7.11,7.814570000000001
6.28506,3.98824,10.273299999999999
3.2762,5.524,8.8002
1.24898,3.36626,4.61524
6.90474,3.2762,10.18094
9.03622,2.23918,11.275400000000001
9.32257,0.05882,9.381390000000001
4.72185,0.14492,4.86677
2.64564,3.27357,5.91921
5.26384,6.60713,11.87097
0.44043,3.83524,4.27567
9.88267,9.32257,19.20524
0.41107,7.66549,8.07656
3.62942,5.1333,8.76272
0.70457,2.92696,3.6315299999999997
7.65581,7.11,14.76581
0.22097,3.54897,3.76994
9.83237,4.72185,14.554219999999999
2.78691,1.86359,4.6505
4.80077,3.2762,8.07697
0.88437,2.88672,3.77109
0.78803,0.05882,0.84685
7.65581,2.92696,10.58277
6.75823,1.16087,7.9191
6.42988,8.19637,14.626249999999999
2.23918,4.72185,6.96103
3.36626,4.9701,8.33636
9.59422,8.19637,17.79059
3.83524,1.57519,5.41043
0.87128,1.57519,2.44647
6.11056,9.59422,15.70478
0.78803,2.88672,3.67475
3.61402,1.56087,5.1748899999999995
4.3401,2.03278,6.372879999999999
7.11,0.28436,7.394360000000001
3.84136,3.98824,7.829599999999999
3.84136,6.28506,10.12642
9.03622,7.6096,16.64582
8.88179,7.48902,16.37081
8.88179,5.97543,14.857220000000002
0.41107,8.75369,9.164760000000001
5.76754,5.524,11.291540000000001
4.3401,0.28436,4.62446
0.05882,3.79308,3.8518999999999997
5.72953,5.97543,11.70496
1.57519,6.28506,7.86025
8.08642,8.39883,16.48525
0.87128,8.08642,8.9577
2.26945,4.3401,6.60955
5.97543,3.83524,9.81067
